method,n,delta,seed,epoch,changed_rels,violated_rels,total_ms,verified
cpsat_hint,1000,0.02,42,21,40,-1,55.851,29.516,26.332,True
cpsat_persistent,1000,0.02,42,21,40,-1,1064.574,2.25,1060.514,True
incr_repair,1000,0.02,42,21,40,4,4.456,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,22,40,-1,54.972,28.302,26.664,True
cpsat_hint,1000,0.02,42,22,40,-1,55.545,29.23,26.309,True
cpsat_persistent,1000,0.02,42,22,40,-1,1086.853,2.288,1082.748,True
incr_repair,1000,0.02,42,22,40,6,30.221,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,23,40,-1,53.997,27.953,26.039,True
cpsat_hint,1000,0.02,42,23,40,-1,55.599,29.755,25.838,True
cpsat_persistent,1000,0.02,42,23,40,-1,1105.648,2.36,1101.452,True
incr_repair,1000,0.02,42,23,40,5,4.438,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,24,40,-1,53.976,28.323,25.647,True
cpsat_hint,1000,0.02,42,24,40,-1,55.819,30.279,25.533,True
cpsat_persistent,1000,0.02,42,24,40,-1,1157.191,2.36,1152.977,True
incr_repair,1000,0.02,42,24,40,4,4.492,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,25,40,-1,54.145,28.07,26.071,True
cpsat_hint,1000,0.02,42,25,40,-1,54.284,29.087,25.193,True
cpsat_persistent,1000,0.02,42,25,40,-1,1158.497,2.453,1154.202,True
incr_repair,1000,0.02,42,25,40,8,5.964,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,26,40,-1,53.889,28.11,25.774,True
cpsat_hint,1000,0.02,42,26,40,-1,54.641,29.278,25.36,True
cpsat_persistent,1000,0.02,42,26,40,-1,1161.371,2.392,1157.188,True
incr_repair,1000,0.02,42,26,40,3,14.142,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,27,40,-1,53.319,28.927,24.388,True
cpsat_hint,1000,0.02,42,27,40,-1,53.431,29.125,24.3,True
cpsat_persistent,1000,0.02,42,27,40,-1,1178.3,2.574,1173.917,True
incr_repair,1000,0.02,42,27,40,3,4.23,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,28,40,-1,52.593,28.396,24.191,True
cpsat_hint,1000,0.02,42,28,40,-1,52.735,29.1,23.63,True
cpsat_persistent,1000,0.02,42,28,40,-1,1224.618,2.431,1220.375,True
incr_repair,1000,0.02,42,28,40,4,4.524,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,29,40,-1,51.672,27.939,23.728,True
cpsat_hint,1000,0.02,42,29,40,-1,52.463,28.968,23.492,True
cpsat_persistent,1000,0.02,42,29,40,-1,1226.303,2.473,1222.022,True
incr_repair,1000,0.02,42,29,40,5,4.94,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,30,40,-1,52.709,29.16,23.545,True
cpsat_hint,1000,0.02,42,30,40,-1,54.892,30.187,24.699,True
cpsat_persistent,1000,0.02,42,30,40,-1,1255.778,2.541,1251.412,True
incr_repair,1000,0.02,42,30,40,3,3.974,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,1,40,-1,65.302,30.694,34.603,True
cpsat_hint,1000,0.02,43,1,40,-1,64.57,30.044,34.521,True
cpsat_persistent,1000,0.02,43,1,40,-1,974.859,72.601,900.455,True
incr_repair,1000,0.02,43,1,40,8,126.744,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,2,40,-1,62.818,29.092,33.72,True
cpsat_hint,1000,0.02,43,2,40,-1,65.329,31.342,33.982,True
cpsat_persistent,1000,0.02,43,2,40,-1,928.227,1.841,924.573,True
incr_repair,1000,0.02,43,2,40,7,5.254,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,3,40,-1,63.667,29.056,34.606,True
cpsat_hint,1000,0.02,43,3,40,-1,69.045,30.067,38.974,True
cpsat_persistent,1000,0.02,43,3,40,-1,954.448,1.881,950.73,True
incr_repair,1000,0.02,43,3,40,7,17.923,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,4,40,-1,63.293,28.883,34.405,True
cpsat_hint,1000,0.02,43,4,40,-1,65.634,31.577,34.052,True
cpsat_persistent,1000,0.02,43,4,40,-1,976.444,1.977,972.622,True
incr_repair,1000,0.02,43,4,40,4,11.704,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,5,40,-1,65.017,28.911,36.101,True
cpsat_hint,1000,0.02,43,5,40,-1,69.012,33.602,35.392,True
cpsat_persistent,1000,0.02,43,5,40,-1,994.391,1.956,990.521,True
incr_repair,1000,0.02,43,5,40,6,6.234,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,6,40,-1,61.966,29.174,32.786,True
cpsat_hint,1000,0.02,43,6,40,-1,62.232,30.006,32.22,True
cpsat_persistent,1000,0.02,43,6,40,-1,1015.763,1.935,1011.992,True
incr_repair,1000,0.02,43,6,40,5,9.413,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,7,40,-1,58.867,28.981,29.88,True
cpsat_hint,1000,0.02,43,7,40,-1,60.129,30.178,29.944,True
cpsat_persistent,1000,0.02,43,7,40,-1,1038.605,2.279,1034.513,True
incr_repair,1000,0.02,43,7,40,7,106.806,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,8,40,-1,62.636,28.75,33.881,True
cpsat_hint,1000,0.02,43,8,40,-1,59.959,30.157,29.796,True
cpsat_persistent,1000,0.02,43,8,40,-1,1070.669,1.973,1066.884,True
incr_repair,1000,0.02,43,8,40,2,3.677,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,9,40,-1,58.518,28.636,29.878,True
cpsat_hint,1000,0.02,43,9,40,-1,59.78,29.637,30.14,True
cpsat_persistent,1000,0.02,43,9,40,-1,1087.107,2.029,1083.27,True
incr_repair,1000,0.02,43,9,40,2,29.793,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,10,40,-1,59.295,28.915,30.376,True
cpsat_hint,1000,0.02,43,10,40,-1,58.672,29.713,28.955,True
cpsat_persistent,1000,0.02,43,10,40,-1,1109.8,2.001,1105.832,True
incr_repair,1000,0.02,43,10,40,1,3.389,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,11,40,-1,57.1,28.757,28.339,True
cpsat_hint,1000,0.02,43,11,40,-1,57.639,29.584,28.05,True
cpsat_persistent,1000,0.02,43,11,40,-1,1141.273,2.058,1137.375,True
incr_repair,1000,0.02,43,11,40,5,13.661,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,12,40,-1,59.338,28.887,30.444,True
cpsat_hint,1000,0.02,43,12,40,-1,57.731,29.672,28.055,True
cpsat_persistent,1000,0.02,43,12,40,-1,1168.852,2.088,1164.885,True
incr_repair,1000,0.02,43,12,40,5,16.565,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,13,40,-1,55.323,28.647,26.672,True
cpsat_hint,1000,0.02,43,13,40,-1,56.177,29.44,26.733,True
cpsat_persistent,1000,0.02,43,13,40,-1,1206.212,2.089,1202.313,True
incr_repair,1000,0.02,43,13,40,3,4.021,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,14,40,-1,55.0,28.797,26.197,True
cpsat_hint,1000,0.02,43,14,40,-1,56.917,30.065,26.844,True
cpsat_persistent,1000,0.02,43,14,40,-1,1231.479,2.306,1227.309,True
incr_repair,1000,0.02,43,14,40,5,5.935,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,15,40,-1,56.099,30.485,25.609,True
cpsat_hint,1000,0.02,43,15,40,-1,54.942,29.475,25.462,True
cpsat_persistent,1000,0.02,43,15,40,-1,1236.217,2.288,1232.093,True
incr_repair,1000,0.02,43,15,40,3,10.241,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,16,40,-1,54.68,28.46,26.215,True
cpsat_hint,1000,0.02,43,16,40,-1,55.868,29.298,26.566,True
cpsat_persistent,1000,0.02,43,16,40,-1,1267.095,2.192,1263.084,True
incr_repair,1000,0.02,43,16,40,2,6.206,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,17,40,-1,53.012,28.369,24.638,True
cpsat_hint,1000,0.02,43,17,40,-1,53.384,29.307,24.073,True
cpsat_persistent,1000,0.02,43,17,40,-1,1292.978,2.269,1288.869,True
incr_repair,1000,0.02,43,17,40,2,9.856,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,18,40,-1,52.541,28.374,24.162,True
cpsat_hint,1000,0.02,43,18,40,-1,53.285,29.409,23.871,True
cpsat_persistent,1000,0.02,43,18,40,-1,1320.775,2.239,1316.694,True
incr_repair,1000,0.02,43,18,40,5,11.563,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,19,40,-1,52.229,28.245,23.98,True
cpsat_hint,1000,0.02,43,19,40,-1,53.084,29.077,24.003,True
cpsat_persistent,1000,0.02,43,19,40,-1,1347.489,2.2,1343.462,True
incr_repair,1000,0.02,43,19,40,4,6.627,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,20,40,-1,52.034,28.211,23.819,True
cpsat_hint,1000,0.02,43,20,40,-1,54.02,29.759,24.252,True
cpsat_persistent,1000,0.02,43,20,40,-1,1371.897,2.317,1367.755,True
incr_repair,1000,0.02,43,20,40,2,3.823,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,21,40,-1,52.144,28.094,24.046,True
cpsat_hint,1000,0.02,43,21,40,-1,53.255,29.257,23.994,True
cpsat_persistent,1000,0.02,43,21,40,-1,1408.885,3.183,1403.865,True
incr_repair,1000,0.02,43,21,40,1,3.58,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,22,40,-1,51.738,28.084,23.65,True
cpsat_hint,1000,0.02,43,22,40,-1,52.415,29.049,23.363,True
cpsat_persistent,1000,0.02,43,22,40,-1,1426.31,2.261,1422.229,True
incr_repair,1000,0.02,43,22,40,0,0.759,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,23,40,-1,51.51,28.201,23.301,True
cpsat_hint,1000,0.02,43,23,40,-1,52.555,29.185,23.363,True
cpsat_persistent,1000,0.02,43,23,40,-1,1449.454,2.495,1445.148,True
incr_repair,1000,0.02,43,23,40,0,0.785,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,24,40,-1,52.178,28.029,24.142,True
cpsat_hint,1000,0.02,43,24,40,-1,52.621,28.946,23.669,True
cpsat_persistent,1000,0.02,43,24,40,-1,1490.261,2.365,1486.079,True
incr_repair,1000,0.02,43,24,40,5,84.549,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,25,40,-1,53.008,27.726,25.278,True
cpsat_hint,1000,0.02,43,25,40,-1,54.477,29.58,24.892,True
cpsat_persistent,1000,0.02,43,25,40,-1,1496.857,2.386,1492.643,True
incr_repair,1000,0.02,43,25,40,3,3.857,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,26,40,-1,53.434,28.477,24.95,True
cpsat_hint,1000,0.02,43,26,40,-1,52.898,29.254,23.639,True
cpsat_persistent,1000,0.02,43,26,40,-1,1529.675,2.454,1525.393,True
incr_repair,1000,0.02,43,26,40,3,10.043,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,27,40,-1,52.63,28.433,24.191,True
cpsat_hint,1000,0.02,43,27,40,-1,52.24,28.94,23.296,True
cpsat_persistent,1000,0.02,43,27,40,-1,1552.018,2.435,1547.756,True
incr_repair,1000,0.02,43,27,40,3,10.077,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,28,40,-1,51.442,28.174,23.263,True
cpsat_hint,1000,0.02,43,28,40,-1,52.275,28.762,23.506,True
cpsat_persistent,1000,0.02,43,28,40,-1,1577.729,2.444,1573.434,True
incr_repair,1000,0.02,43,28,40,4,4.472,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,29,40,-1,53.057,28.023,25.029,True
cpsat_hint,1000,0.02,43,29,40,-1,51.968,28.864,23.1,True
cpsat_persistent,1000,0.02,43,29,40,-1,1627.718,2.426,1623.476,True
incr_repair,1000,0.02,43,29,40,2,3.735,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,30,40,-1,50.37,27.871,22.494,True
cpsat_hint,1000,0.02,43,30,40,-1,51.338,28.874,22.46,True
cpsat_persistent,1000,0.02,43,30,40,-1,1622.788,2.432,1618.527,True
incr_repair,1000,0.02,43,30,40,3,4.088,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,1,40,-1,65.357,29.334,36.017,True
cpsat_hint,1000,0.02,44,1,40,-1,64.761,30.008,34.748,True
cpsat_persistent,1000,0.02,44,1,40,-1,779.484,72.69,704.996,True
incr_repair,1000,0.02,44,1,40,6,4.953,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,2,40,-1,63.807,29.327,34.476,True
cpsat_hint,1000,0.02,44,2,40,-1,64.204,30.236,33.963,True
cpsat_persistent,1000,0.02,44,2,40,-1,723.766,1.857,720.052,True
incr_repair,1000,0.02,44,2,40,4,33.602,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,3,40,-1,62.57,28.723,33.844,True
cpsat_hint,1000,0.02,44,3,40,-1,63.899,30.075,33.82,True
cpsat_persistent,1000,0.02,44,3,40,-1,748.753,1.973,744.972,True
incr_repair,1000,0.02,44,3,40,8,19.296,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,4,40,-1,62.27,29.203,33.062,True
cpsat_hint,1000,0.02,44,4,40,-1,67.525,31.736,35.781,True
cpsat_persistent,1000,0.02,44,4,40,-1,790.353,2.191,786.269,True
incr_repair,1000,0.02,44,4,40,7,5.428,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,5,40,-1,63.238,30.366,32.864,True
cpsat_hint,1000,0.02,44,5,40,-1,65.556,32.214,33.333,True
cpsat_persistent,1000,0.02,44,5,40,-1,832.897,2.262,828.554,True
incr_repair,1000,0.02,44,5,40,7,57.879,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,6,40,-1,62.031,30.805,31.22,True
cpsat_hint,1000,0.02,44,6,40,-1,63.172,31.08,32.087,True
cpsat_persistent,1000,0.02,44,6,40,-1,843.525,2.111,839.501,True
incr_repair,1000,0.02,44,6,40,7,38.342,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,7,40,-1,61.188,29.672,31.509,True
cpsat_hint,1000,0.02,44,7,40,-1,62.409,31.691,30.711,True
cpsat_persistent,1000,0.02,44,7,40,-1,858.35,2.069,854.426,True
incr_repair,1000,0.02,44,7,40,1,3.564,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,8,40,-1,63.46,30.992,32.461,True
cpsat_hint,1000,0.02,44,8,40,-1,65.954,34.199,31.748,True
cpsat_persistent,1000,0.02,44,8,40,-1,893.643,3.551,888.135,True
incr_repair,1000,0.02,44,8,40,6,5.368,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,9,40,-1,62.108,30.317,31.785,True
cpsat_hint,1000,0.02,44,9,40,-1,62.817,31.383,31.428,True
cpsat_persistent,1000,0.02,44,9,40,-1,904.414,2.133,900.377,True
incr_repair,1000,0.02,44,9,40,0,0.63,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,10,40,-1,59.437,30.285,29.145,True
cpsat_hint,1000,0.02,44,10,40,-1,59.983,31.373,28.604,True
cpsat_persistent,1000,0.02,44,10,40,-1,924.621,2.1,920.678,True
incr_repair,1000,0.02,44,10,40,7,15.396,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,11,40,-1,60.558,30.029,30.523,True
cpsat_hint,1000,0.02,44,11,40,-1,63.433,33.04,30.385,True
cpsat_persistent,1000,0.02,44,11,40,-1,947.025,2.212,942.937,True
incr_repair,1000,0.02,44,11,40,5,4.799,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,12,40,-1,58.226,29.315,28.905,True
cpsat_hint,1000,0.02,44,12,40,-1,60.565,30.618,29.941,True
cpsat_persistent,1000,0.02,44,12,40,-1,964.039,2.564,959.63,True
incr_repair,1000,0.02,44,12,40,3,5.258,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,13,40,-1,60.443,30.829,29.607,True
cpsat_hint,1000,0.02,44,13,40,-1,61.08,31.833,29.24,True
cpsat_persistent,1000,0.02,44,13,40,-1,992.825,2.354,988.633,True
incr_repair,1000,0.02,44,13,40,7,7.846,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,14,40,-1,57.724,29.525,28.194,True
cpsat_hint,1000,0.02,44,14,40,-1,58.741,31.246,27.488,True
cpsat_persistent,1000,0.02,44,14,40,-1,1005.789,2.368,1000.975,True
incr_repair,1000,0.02,44,14,40,4,4.259,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,15,40,-1,57.778,30.228,27.544,True
cpsat_hint,1000,0.02,44,15,40,-1,63.451,34.111,29.333,True
cpsat_persistent,1000,0.02,44,15,40,-1,1029.207,2.41,1024.91,True
incr_repair,1000,0.02,44,15,40,6,13.184,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,16,40,-1,56.44,28.867,27.569,True
cpsat_hint,1000,0.02,44,16,40,-1,59.409,31.877,27.527,True
cpsat_persistent,1000,0.02,44,16,40,-1,1069.12,2.592,1064.611,True
incr_repair,1000,0.02,44,16,40,3,4.291,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,17,40,-1,60.703,29.842,30.854,True
cpsat_hint,1000,0.02,44,17,40,-1,58.005,31.423,26.576,True
cpsat_persistent,1000,0.02,44,17,40,-1,1092.849,2.641,1088.155,True
incr_repair,1000,0.02,44,17,40,2,21.654,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,18,40,-1,59.455,29.385,30.064,True
cpsat_hint,1000,0.02,44,18,40,-1,58.241,31.626,26.608,True
cpsat_persistent,1000,0.02,44,18,40,-1,1131.138,2.408,1126.83,True
incr_repair,1000,0.02,44,18,40,3,4.379,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,19,40,-1,57.242,30.976,26.259,True
cpsat_hint,1000,0.02,44,19,40,-1,56.563,30.033,26.524,True
cpsat_persistent,1000,0.02,44,19,40,-1,1126.486,2.823,1121.654,True
incr_repair,1000,0.02,44,19,40,6,17.779,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,20,40,-1,53.408,28.439,24.963,True
cpsat_hint,1000,0.02,44,20,40,-1,55.22,29.882,25.332,True
cpsat_persistent,1000,0.02,44,20,40,-1,1132.674,2.367,1128.432,True
incr_repair,1000,0.02,44,20,40,6,7.616,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,21,40,-1,55.617,29.832,25.779,True
cpsat_hint,1000,0.02,44,21,40,-1,55.611,31.079,24.526,True
cpsat_persistent,1000,0.02,44,21,40,-1,1149.541,2.916,1144.76,True
incr_repair,1000,0.02,44,21,40,2,4.01,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,22,40,-1,52.923,28.176,24.741,True
cpsat_hint,1000,0.02,44,22,40,-1,58.611,32.221,26.384,True
cpsat_persistent,1000,0.02,44,22,40,-1,1151.153,3.322,1145.998,True
incr_repair,1000,0.02,44,22,40,2,4.039,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,23,40,-1,53.333,29.33,23.997,True
cpsat_hint,1000,0.02,44,23,40,-1,54.6,29.709,24.884,True
cpsat_persistent,1000,0.02,44,23,40,-1,1215.086,2.629,1210.531,True
incr_repair,1000,0.02,44,23,40,2,3.816,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,24,40,-1,51.83,29.461,22.363,True
cpsat_hint,1000,0.02,44,24,40,-1,51.347,29.163,22.18,True
cpsat_persistent,1000,0.02,44,24,40,-1,1135.793,2.345,1131.589,True
incr_repair,1000,0.02,44,24,40,2,3.828,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,25,40,-1,50.694,28.402,22.288,True
cpsat_hint,1000,0.02,44,25,40,-1,51.518,29.21,22.303,True
cpsat_persistent,1000,0.02,44,25,40,-1,1162.883,2.397,1158.682,True
incr_repair,1000,0.02,44,25,40,2,4.767,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,26,40,-1,49.687,28.37,21.311,True
cpsat_hint,1000,0.02,44,26,40,-1,51.046,29.45,21.591,True
cpsat_persistent,1000,0.02,44,26,40,-1,1171.99,2.572,1167.58,True
incr_repair,1000,0.02,44,26,40,2,7.292,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,27,40,-1,49.253,28.454,20.792,True
cpsat_hint,1000,0.02,44,27,40,-1,49.461,28.722,20.735,True
cpsat_persistent,1000,0.02,44,27,40,-1,1212.098,2.464,1207.812,True
incr_repair,1000,0.02,44,27,40,2,4.722,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,28,40,-1,48.962,27.864,21.092,True
cpsat_hint,1000,0.02,44,28,40,-1,49.498,29.063,20.431,True
cpsat_persistent,1000,0.02,44,28,40,-1,1236.016,2.399,1231.812,True
incr_repair,1000,0.02,44,28,40,3,4.038,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,29,40,-1,50.189,27.781,22.403,True
cpsat_hint,1000,0.02,44,29,40,-1,51.839,29.836,21.998,True
cpsat_persistent,1000,0.02,44,29,40,-1,1255.855,2.673,1251.364,True
incr_repair,1000,0.02,44,29,40,0,0.802,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,30,40,-1,49.942,28.516,21.419,True
cpsat_hint,1000,0.02,44,30,40,-1,50.404,29.173,21.224,True
cpsat_persistent,1000,0.02,44,30,40,-1,1302.939,2.712,1298.393,True
incr_repair,1000,0.02,44,30,40,1,3.578,0.0,0.0,True
