method,n,delta,seed,epoch,changed_rels,violated_rels,total_ms,build_ms,solve_ms,verified
cpsat_rebuild,1000,0.02,48,21,62,-1,27.14,6.889,20.241,True
cpsat_hint,1000,0.02,48,21,62,-1,29.827,9.85,19.963,True
incr_repair,1000,0.02,48,21,62,11,6.122,0.0,0.0,True
cpsat_rebuild,1000,0.02,48,22,69,-1,27.226,6.835,20.367,True
cpsat_hint,1000,0.02,48,22,69,-1,28.764,8.971,19.781,True
incr_repair,1000,0.02,48,22,69,10,9.603,0.0,0.0,True
cpsat_rebuild,1000,0.02,48,23,61,-1,26.884,6.927,19.942,True
cpsat_hint,1000,0.02,48,23,61,-1,28.099,8.707,19.382,True
incr_repair,1000,0.02,48,23,61,5,5.74,0.0,0.0,True
cpsat_rebuild,1000,0.02,48,24,63,-1,27.576,6.929,20.637,True
cpsat_hint,1000,0.02,48,24,63,-1,27.814,8.861,18.943,True
incr_repair,1000,0.02,48,24,63,11,5.292,0.0,0.0,True
cpsat_rebuild,1000,0.02,48,25,67,-1,27.513,6.792,20.711,True
cpsat_hint,1000,0.02,48,25,67,-1,29.275,8.836,20.428,True
incr_repair,1000,0.02,48,25,67,8,8.41,0.0,0.0,True
cpsat_rebuild,1000,0.02,48,26,65,-1,28.099,7.213,20.876,True
cpsat_hint,1000,0.02,48,26,65,-1,29.258,8.877,20.371,True
incr_repair,1000,0.02,48,26,65,9,15.526,0.0,0.0,True
cpsat_rebuild,1000,0.02,48,27,68,-1,28.568,6.608,21.952,True
cpsat_hint,1000,0.02,48,27,68,-1,29.997,8.68,21.307,True
incr_repair,1000,0.02,48,27,68,7,14.626,0.0,0.0,True
cpsat_rebuild,1000,0.02,48,28,68,-1,27.532,6.803,20.719,True
cpsat_hint,1000,0.02,48,28,68,-1,28.825,9.008,19.807,True
incr_repair,1000,0.02,48,28,68,5,6.318,0.0,0.0,True
cpsat_rebuild,1000,0.02,48,29,64,-1,26.407,6.774,19.625,True
cpsat_hint,1000,0.02,48,29,64,-1,27.806,8.698,19.098,True
incr_repair,1000,0.02,48,29,64,10,24.254,0.0,0.0,True
cpsat_rebuild,1000,0.02,48,30,65,-1,26.114,6.623,19.481,True
cpsat_hint,1000,0.02,48,30,65,-1,27.587,8.598,18.979,True
incr_repair,1000,0.02,48,30,65,3,4.414,0.0,0.0,True
cpsat_rebuild,1000,0.02,49,1,71,-1,31.521,7.339,24.17,True
cpsat_hint,1000,0.02,49,1,71,-1,32.973,9.502,23.456,True
incr_repair,1000,0.02,49,1,71,2,3.792,0.0,0.0,True
cpsat_rebuild,1000,0.02,49,2,69,-1,30.636,7.075,23.539,True
cpsat_hint,1000,0.02,49,2,69,-1,32.967,9.634,23.321,True
incr_repair,1000,0.02,49,2,69,7,53.949,0.0,0.0,True
cpsat_rebuild,1000,0.02,49,3,49,-1,29.85,6.94,22.899,True
cpsat_hint,1000,0.02,49,3,49,-1,32.147,9.172,22.96,True
incr_repair,1000,0.02,49,3,49,5,13.605,0.0,0.0,True
cpsat_rebuild,1000,0.02,49,4,64,-1,29.816,6.981,22.823,True
cpsat_hint,1000,0.02,49,4,64,-1,31.513,9.088,22.413,True
incr_repair,1000,0.02,49,4,64,8,14.0,0.0,0.0,True
cpsat_rebuild,1000,0.02,49,5,65,-1,28.795,6.976,21.808,True
cpsat_hint,1000,0.02,49,5,65,-1,29.971,8.92,21.039,True
incr_repair,1000,0.02,49,5,65,7,32.5,0.0,0.0,True
cpsat_rebuild,1000,0.02,49,6,57,-1,28.819,6.929,21.879,True
cpsat_hint,1000,0.02,49,6,57,-1,30.603,9.253,21.338,True
incr_repair,1000,0.02,49,6,57,7,6.165,0.0,0.0,True
cpsat_rebuild,1000,0.02,49,7,72,-1,29.73,6.936,22.783,True
cpsat_hint,1000,0.02,49,7,72,-1,31.565,9.214,22.338,True
incr_repair,1000,0.02,49,7,72,4,4.393,0.0,0.0,True
cpsat_rebuild,1000,0.02,49,8,65,-1,31.235,7.558,23.656,True
cpsat_hint,1000,0.02,49,8,65,-1,32.866,10.022,22.83,True
incr_repair,1000,0.02,49,8,65,4,4.47,0.0,0.0,True
cpsat_rebuild,1000,0.02,49,9,64,-1,30.475,6.941,23.523,True
cpsat_hint,1000,0.02,49,9,64,-1,32.844,9.412,23.42,True
incr_repair,1000,0.02,49,9,64,8,15.234,0.0,0.0,True
cpsat_rebuild,1000,0.02,49,10,67,-1,31.421,7.054,24.356,True
cpsat_hint,1000,0.02,49,10,67,-1,32.88,9.071,23.796,True
incr_repair,1000,0.02,49,10,67,5,5.801,0.0,0.0,True
cpsat_rebuild,1000,0.02,49,11,61,-1,31.384,7.503,23.868,True
cpsat_hint,1000,0.02,49,11,61,-1,32.505,9.206,23.286,True
incr_repair,1000,0.02,49,11,61,8,6.458,0.0,0.0,True
cpsat_rebuild,1000,0.02,49,12,60,-1,31.396,6.886,24.498,True
cpsat_hint,1000,0.02,49,12,60,-1,32.551,8.905,23.635,True
incr_repair,1000,0.02,49,12,60,9,13.328,0.0,0.0,True
cpsat_rebuild,1000,0.02,49,13,67,-1,31.078,6.882,24.185,True
cpsat_hint,1000,0.02,49,13,67,-1,33.091,9.183,23.896,True
incr_repair,1000,0.02,49,13,67,10,17.259,0.0,0.0,True
cpsat_rebuild,1000,0.02,49,14,62,-1,30.646,7.123,23.508,True
cpsat_hint,1000,0.02,49,14,62,-1,32.146,9.224,22.907,True
incr_repair,1000,0.02,49,14,62,7,37.847,0.0,0.0,True
cpsat_rebuild,1000,0.02,49,15,62,-1,30.041,7.003,23.025,True
cpsat_hint,1000,0.02,49,15,62,-1,31.679,9.208,22.458,True
incr_repair,1000,0.02,49,15,62,9,6.867,0.0,0.0,True
cpsat_rebuild,1000,0.02,49,16,62,-1,30.334,7.134,23.185,True
cpsat_hint,1000,0.02,49,16,62,-1,31.546,9.252,22.28,True
incr_repair,1000,0.02,49,16,62,7,12.044,0.0,0.0,True
cpsat_rebuild,1000,0.02,49,17,59,-1,25.297,6.813,18.474,True
cpsat_hint,1000,0.02,49,17,59,-1,27.168,9.15,18.005,True
incr_repair,1000,0.02,49,17,59,11,55.669,0.0,0.0,True
cpsat_rebuild,1000,0.02,49,18,66,-1,28.655,6.933,21.709,True
cpsat_hint,1000,0.02,49,18,66,-1,30.302,9.007,21.283,True
incr_repair,1000,0.02,49,18,66,4,5.396,0.0,0.0,True
cpsat_rebuild,1000,0.02,49,19,69,-1,28.585,7.067,21.504,True
cpsat_hint,1000,0.02,49,19,69,-1,30.155,8.925,21.205,True
incr_repair,1000,0.02,49,19,69,4,7.51,0.0,0.0,True
cpsat_rebuild,1000,0.02,49,20,63,-1,28.281,7.159,21.11,True
cpsat_hint,1000,0.02,49,20,63,-1,30.052,9.394,20.646,True
incr_repair,1000,0.02,49,20,63,4,7.976,0.0,0.0,True
cpsat_rebuild,1000,0.02,49,21,65,-1,26.034,6.716,19.307,True
cpsat_hint,1000,0.02,49,21,65,-1,28.209,9.468,18.724,True
incr_repair,1000,0.02,49,21,65,7,9.983,0.0,0.0,True
cpsat_rebuild,1000,0.02,49,22,60,-1,26.918,7.461,19.434,True
cpsat_hint,1000,0.02,49,22,60,-1,27.917,8.988,18.916,True
incr_repair,1000,0.02,49,22,60,4,4.15,0.0,0.0,True
cpsat_rebuild,1000,0.02,49,23,67,-1,28.692,6.907,21.775,True
cpsat_hint,1000,0.02,49,23,67,-1,30.201,9.302,20.888,True
incr_repair,1000,0.02,49,23,67,8,5.613,0.0,0.0,True
cpsat_rebuild,1000,0.02,49,24,68,-1,27.923,6.948,20.963,True
cpsat_hint,1000,0.02,49,24,68,-1,29.183,9.016,20.154,True
incr_repair,1000,0.02,49,24,68,9,15.044,0.0,0.0,True
cpsat_rebuild,1000,0.02,49,25,64,-1,28.025,6.672,21.344,True
cpsat_hint,1000,0.02,49,25,64,-1,29.733,8.78,20.943,True
incr_repair,1000,0.02,49,25,64,6,7.662,0.0,0.0,True
cpsat_rebuild,1000,0.02,49,26,62,-1,27.757,7.282,20.462,True
cpsat_hint,1000,0.02,49,26,62,-1,28.932,8.95,19.972,True
incr_repair,1000,0.02,49,26,62,9,17.219,0.0,0.0,True
cpsat_rebuild,1000,0.02,49,27,65,-1,26.026,6.63,19.386,True
cpsat_hint,1000,0.02,49,27,65,-1,28.315,8.802,19.502,True
incr_repair,1000,0.02,49,27,65,9,7.061,0.0,0.0,True
cpsat_rebuild,1000,0.02,49,28,60,-1,26.599,6.728,19.861,True
cpsat_hint,1000,0.02,49,28,60,-1,27.698,8.706,18.982,True
incr_repair,1000,0.02,49,28,60,11,17.835,0.0,0.0,True
cpsat_rebuild,1000,0.02,49,29,74,-1,26.433,6.694,19.729,True
cpsat_hint,1000,0.02,49,29,74,-1,28.408,8.918,19.479,True
incr_repair,1000,0.02,49,29,74,7,15.14,0.0,0.0,True
cpsat_rebuild,1000,0.02,49,30,63,-1,28.064,7.029,21.021,True
cpsat_hint,1000,0.02,49,30,63,-1,28.243,8.948,19.282,True
incr_repair,1000,0.02,49,30,63,12,30.821,0.0,0.0,True
cpsat_rebuild,1000,0.02,50,1,61,-1,31.461,7.289,24.158,True
cpsat_hint,1000,0.02,50,1,61,-1,33.622,9.249,24.36,True
incr_repair,1000,0.02,50,1,61,5,6.383,0.0,0.0,True
cpsat_rebuild,1000,0.02,50,2,59,-1,31.295,7.603,23.677,True
cpsat_hint,1000,0.02,50,2,59,-1,32.976,9.349,23.614,True
incr_repair,1000,0.02,50,2,59,7,31.341,0.0,0.0,True
cpsat_rebuild,1000,0.02,50,3,75,-1,30.819,7.098,23.708,True
cpsat_hint,1000,0.02,50,3,75,-1,32.284,9.359,22.911,True
incr_repair,1000,0.02,50,3,75,8,5.119,0.0,0.0,True
cpsat_rebuild,1000,0.02,50,4,54,-1,30.938,7.034,23.893,True
cpsat_hint,1000,0.02,50,4,54,-1,32.424,9.255,23.155,True
incr_repair,1000,0.02,50,4,54,7,30.497,0.0,0.0,True
cpsat_rebuild,1000,0.02,50,5,67,-1,29.972,6.883,23.077,True
cpsat_hint,1000,0.02,50,5,67,-1,32.007,8.937,23.058,True
incr_repair,1000,0.02,50,5,67,7,6.561,0.0,0.0,True
cpsat_rebuild,1000,0.02,50,6,61,-1,31.09,7.503,23.574,True
cpsat_hint,1000,0.02,50,6,61,-1,33.049,10.479,22.558,True
incr_repair,1000,0.02,50,6,61,6,4.459,0.0,0.0,True
cpsat_rebuild,1000,0.02,50,7,65,-1,29.785,6.922,22.853,True
cpsat_hint,1000,0.02,50,7,65,-1,32.007,9.687,22.308,True
incr_repair,1000,0.02,50,7,65,9,28.228,0.0,0.0,True
cpsat_rebuild,1000,0.02,50,8,61,-1,30.623,7.29,23.32,True
cpsat_hint,1000,0.02,50,8,61,-1,31.493,9.229,22.251,True
incr_repair,1000,0.02,50,8,61,7,13.149,0.0,0.0,True
cpsat_rebuild,1000,0.02,50,9,67,-1,31.091,6.993,24.087,True
cpsat_hint,1000,0.02,50,9,67,-1,30.878,8.983,21.884,True
incr_repair,1000,0.02,50,9,67,9,11.208,0.0,0.0,True
cpsat_rebuild,1000,0.02,50,10,64,-1,28.707,7.171,21.525,True
cpsat_hint,1000,0.02,50,10,64,-1,30.03,9.109,20.907,True
incr_repair,1000,0.02,50,10,64,11,28.239,0.0,0.0,True
cpsat_rebuild,1000,0.02,50,11,68,-1,27.657,6.866,20.779,True
cpsat_hint,1000,0.02,50,11,68,-1,29.298,8.975,20.31,True
incr_repair,1000,0.02,50,11,68,13,43.797,0.0,0.0,True
cpsat_rebuild,1000,0.02,50,12,62,-1,29.17,7.261,21.896,True
cpsat_hint,1000,0.02,50,12,62,-1,30.688,9.343,21.331,True
incr_repair,1000,0.02,50,12,62,8,11.554,0.0,0.0,True
cpsat_rebuild,1000,0.02,50,13,63,-1,29.656,7.28,22.36,True
cpsat_hint,1000,0.02,50,13,63,-1,30.972,9.243,21.714,True
incr_repair,1000,0.02,50,13,63,8,34.211,0.0,0.0,True
cpsat_rebuild,1000,0.02,50,14,68,-1,29.229,7.375,21.838,True
cpsat_hint,1000,0.02,50,14,68,-1,30.467,9.313,21.14,True
incr_repair,1000,0.02,50,14,68,9,10.584,0.0,0.0,True
cpsat_rebuild,1000,0.02,50,15,64,-1,28.957,6.966,21.979,True
cpsat_hint,1000,0.02,50,15,64,-1,30.817,8.944,21.861,True
incr_repair,1000,0.02,50,15,64,3,7.449,0.0,0.0,True
cpsat_rebuild,1000,0.02,50,16,69,-1,29.964,7.687,22.26,True
cpsat_hint,1000,0.02,50,16,69,-1,30.754,9.524,21.216,True
incr_repair,1000,0.02,50,16,69,3,5.143,0.0,0.0,True
cpsat_rebuild,1000,0.02,50,17,59,-1,28.296,6.953,21.333,True
cpsat_hint,1000,0.02,50,17,59,-1,30.56,9.622,20.927,True
incr_repair,1000,0.02,50,17,59,5,5.386,0.0,0.0,True
cpsat_rebuild,1000,0.02,50,18,76,-1,27.788,6.767,21.014,True
cpsat_hint,1000,0.02,50,18,76,-1,29.35,8.726,20.614,True
incr_repair,1000,0.02,50,18,76,10,7.77,0.0,0.0,True
cpsat_rebuild,1000,0.02,50,19,60,-1,28.168,6.992,21.166,True
cpsat_hint,1000,0.02,50,19,60,-1,29.439,8.782,20.647,True
incr_repair,1000,0.02,50,19,60,7,10.688,0.0,0.0,True
cpsat_rebuild,1000,0.02,50,20,60,-1,28.369,7.265,21.093,True
cpsat_hint,1000,0.02,50,20,60,-1,29.256,9.2,20.044,True
incr_repair,1000,0.02,50,20,60,6,4.932,0.0,0.0,True
cpsat_rebuild,1000,0.02,50,21,55,-1,27.779,7.019,20.749,True
cpsat_hint,1000,0.02,50,21,55,-1,30.345,9.665,20.656,True
incr_repair,1000,0.02,50,21,55,10,5.802,0.0,0.0,True
cpsat_rebuild,1000,0.02,50,22,65,-1,27.23,6.892,20.328,True
cpsat_hint,1000,0.02,50,22,65,-1,29.003,9.142,19.85,True
incr_repair,1000,0.02,50,22,65,8,6.411,0.0,0.0,True
cpsat_rebuild,1000,0.02,50,23,61,-1,27.802,7.319,20.472,True
cpsat_hint,1000,0.02,50,23,61,-1,28.546,8.874,19.662,True
incr_repair,1000,0.02,50,23,61,11,8.174,0.0,0.0,True
cpsat_rebuild,1000,0.02,50,24,74,-1,27.8,6.974,20.816,True
cpsat_hint,1000,0.02,50,24,74,-1,29.475,8.887,20.575,True
incr_repair,1000,0.02,50,24,74,7,10.9,0.0,0.0,True
cpsat_rebuild,1000,0.02,50,25,59,-1,27.437,6.836,20.59,True
cpsat_hint,1000,0.02,50,25,59,-1,29.017,8.785,20.221,True
incr_repair,1000,0.02,50,25,59,4,5.493,0.0,0.0,True
cpsat_rebuild,1000,0.02,50,26,62,-1,27.08,6.799,20.271,True
cpsat_hint,1000,0.02,50,26,62,-1,28.792,8.99,19.791,True
incr_repair,1000,0.02,50,26,62,7,14.227,0.0,0.0,True
cpsat_rebuild,1000,0.02,50,27,62,-1,26.617,7.063,19.542,True
cpsat_hint,1000,0.02,50,27,62,-1,27.96,8.952,18.995,True
incr_repair,1000,0.02,50,27,62,13,15.931,0.0,0.0,True
cpsat_rebuild,1000,0.02,50,28,69,-1,25.84,7.008,18.817,True
cpsat_hint,1000,0.02,50,28,69,-1,27.757,8.754,18.993,True
incr_repair,1000,0.02,50,28,69,3,4.424,0.0,0.0,True
cpsat_rebuild,1000,0.02,50,29,54,-1,26.81,6.998,19.8,True
cpsat_hint,1000,0.02,50,29,54,-1,29.236,9.478,19.747,True
incr_repair,1000,0.02,50,29,54,9,6.518,0.0,0.0,True
cpsat_rebuild,1000,0.02,50,30,69,-1,27.423,7.203,20.207,True
cpsat_hint,1000,0.02,50,30,69,-1,28.775,9.016,19.745,True
incr_repair,1000,0.02,50,30,69,7,7.064,0.0,0.0,True
cpsat_rebuild,1000,0.02,51,1,68,-1,31.557,7.52,24.021,True
cpsat_hint,1000,0.02,51,1,68,-1,32.914,9.377,23.523,True
incr_repair,1000,0.02,51,1,68,6,10.961,0.0,0.0,True
cpsat_rebuild,1000,0.02,51,2,72,-1,32.311,7.259,25.038,True
cpsat_hint,1000,0.02,51,2,72,-1,33.76,9.355,24.392,True
incr_repair,1000,0.02,51,2,72,6,5.377,0.0,0.0,True
cpsat_rebuild,1000,0.02,51,3,65,-1,32.815,7.18,25.623,True
cpsat_hint,1000,0.02,51,3,65,-1,34.224,9.451,24.756,True
incr_repair,1000,0.02,51,3,65,5,4.324,0.0,0.0,True
cpsat_rebuild,1000,0.02,51,4,65,-1,31.899,7.178,24.709,True
cpsat_hint,1000,0.02,51,4,65,-1,34.376,9.867,24.495,True
incr_repair,1000,0.02,51,4,65,8,13.127,0.0,0.0,True
cpsat_rebuild,1000,0.02,51,5,62,-1,31.734,7.022,24.701,True
cpsat_hint,1000,0.02,51,5,62,-1,33.844,9.215,24.619,True
incr_repair,1000,0.02,51,5,62,5,9.016,0.0,0.0,True
cpsat_rebuild,1000,0.02,51,6,59,-1,31.227,7.183,24.033,True
cpsat_hint,1000,0.02,51,6,59,-1,32.912,9.353,23.545,True
incr_repair,1000,0.02,51,6,59,8,40.39,0.0,0.0,True
cpsat_rebuild,1000,0.02,51,7,66,-1,30.387,7.323,23.048,True
cpsat_hint,1000,0.02,51,7,66,-1,31.813,9.268,22.532,True
incr_repair,1000,0.02,51,7,66,4,5.035,0.0,0.0,True
cpsat_rebuild,1000,0.02,51,8,68,-1,30.322,7.299,23.012,True
cpsat_hint,1000,0.02,51,8,68,-1,32.682,10.129,22.541,True
incr_repair,1000,0.02,51,8,68,11,16.692,0.0,0.0,True
cpsat_rebuild,1000,0.02,51,9,60,-1,29.919,7.09,22.817,True
cpsat_hint,1000,0.02,51,9,60,-1,31.195,9.062,22.121,True
incr_repair,1000,0.02,51,9,60,10,10.588,0.0,0.0,True
cpsat_rebuild,1000,0.02,51,10,62,-1,27.243,7.379,19.849,True
cpsat_hint,1000,0.02,51,10,62,-1,28.273,9.111,19.147,True
incr_repair,1000,0.02,51,10,62,6,11.571,0.0,0.0,True
cpsat_rebuild,1000,0.02,51,11,63,-1,28.597,6.98,21.606,True
cpsat_hint,1000,0.02,51,11,63,-1,32.027,9.05,22.965,True
incr_repair,1000,0.02,51,11,63,10,45.759,0.0,0.0,True
cpsat_rebuild,1000,0.02,51,12,66,-1,28.631,7.105,21.512,True
cpsat_hint,1000,0.02,51,12,66,-1,30.519,9.383,21.122,True
incr_repair,1000,0.02,51,12,66,7,19.953,0.0,0.0,True
cpsat_rebuild,1000,0.02,51,13,73,-1,28.5,6.985,21.503,True
cpsat_hint,1000,0.02,51,13,73,-1,30.579,9.299,21.266,True
incr_repair,1000,0.02,51,13,73,3,6.165,0.0,0.0,True
cpsat_rebuild,1000,0.02,51,14,76,-1,29.418,7.071,22.336,True
cpsat_hint,1000,0.02,51,14,76,-1,31.569,9.716,21.841,True
incr_repair,1000,0.02,51,14,76,10,13.988,0.0,0.0,True
cpsat_rebuild,1000,0.02,51,15,57,-1,27.918,6.844,21.062,True
cpsat_hint,1000,0.02,51,15,57,-1,29.643,8.939,20.692,True
incr_repair,1000,0.02,51,15,57,10,16.415,0.0,0.0,True
cpsat_rebuild,1000,0.02,51,16,56,-1,27.753,6.908,20.835,True
cpsat_hint,1000,0.02,51,16,56,-1,29.514,9.005,20.498,True
incr_repair,1000,0.02,51,16,56,9,6.438,0.0,0.0,True
cpsat_rebuild,1000,0.02,51,17,56,-1,26.559,6.846,19.703,True
cpsat_hint,1000,0.02,51,17,56,-1,28.288,8.758,19.519,True
incr_repair,1000,0.02,51,17,56,8,8.285,0.0,0.0,True
cpsat_rebuild,1000,0.02,51,18,74,-1,26.362,6.866,19.487,True
cpsat_hint,1000,0.02,51,18,74,-1,28.001,8.749,19.243,True
incr_repair,1000,0.02,51,18,74,10,9.046,0.0,0.0,True
cpsat_rebuild,1000,0.02,51,19,62,-1,26.996,6.876,20.11,True
cpsat_hint,1000,0.02,51,19,62,-1,28.831,8.842,19.979,True
incr_repair,1000,0.02,51,19,62,4,4.703,0.0,0.0,True
cpsat_rebuild,1000,0.02,51,20,71,-1,26.848,6.931,19.903,True
cpsat_hint,1000,0.02,51,20,71,-1,29.547,9.384,20.153,True
incr_repair,1000,0.02,51,20,71,11,45.727,0.0,0.0,True
cpsat_rebuild,1000,0.02,51,21,61,-1,26.751,6.883,19.858,True
cpsat_hint,1000,0.02,51,21,61,-1,29.02,9.036,19.967,True
incr_repair,1000,0.02,51,21,61,9,17.458,0.0,0.0,True
cpsat_rebuild,1000,0.02,51,22,57,-1,26.287,6.953,19.325,True
cpsat_hint,1000,0.02,51,22,57,-1,28.045,8.671,19.364,True
incr_repair,1000,0.02,51,22,57,3,4.502,0.0,0.0,True
cpsat_rebuild,1000,0.02,51,23,72,-1,24.528,7.124,17.391,True
cpsat_hint,1000,0.02,51,23,72,-1,26.366,9.314,17.042,True
incr_repair,1000,0.02,51,23,72,8,39.319,0.0,0.0,True
cpsat_rebuild,1000,0.02,51,24,55,-1,25.603,6.899,18.692,True
cpsat_hint,1000,0.02,51,24,55,-1,28.343,9.614,18.711,True
incr_repair,1000,0.02,51,24,55,10,20.561,0.0,0.0,True
cpsat_rebuild,1000,0.02,51,25,66,-1,24.526,7.091,17.419,True
cpsat_hint,1000,0.02,51,25,66,-1,26.523,9.446,17.059,True
incr_repair,1000,0.02,51,25,66,10,6.938,0.0,0.0,True
cpsat_rebuild,1000,0.02,51,26,73,-1,23.345,6.982,16.35,True
cpsat_hint,1000,0.02,51,26,73,-1,24.765,8.733,16.02,True
incr_repair,1000,0.02,51,26,73,6,6.395,0.0,0.0,True
cpsat_rebuild,1000,0.02,51,27,62,-1,25.815,6.801,19.0,True
cpsat_hint,1000,0.02,51,27,62,-1,27.511,8.817,18.682,True
incr_repair,1000,0.02,51,27,62,9,5.62,0.0,0.0,True
cpsat_rebuild,1000,0.02,51,28,65,-1,25.625,6.708,18.907,True
cpsat_hint,1000,0.02,51,28,65,-1,26.828,8.784,18.033,True
incr_repair,1000,0.02,51,28,65,7,39.009,0.0,0.0,True
cpsat_rebuild,1000,0.02,51,29,77,-1,24.722,6.711,17.998,True
cpsat_hint,1000,0.02,51,29,77,-1,26.947,8.975,17.96,True
incr_repair,1000,0.02,51,29,77,9,16.944,0.0,0.0,True
cpsat_rebuild,1000,0.02,51,30,67,-1,24.785,6.928,17.844,True
cpsat_hint,1000,0.02,51,30,67,-1,26.639,8.679,17.937,True
incr_repair,1000,0.02,51,30,67,5,5.406,0.0,0.0,True
