method,n,delta,seed,epoch,changed_rels,violated_rels,total_ms,build_ms,solve_ms,verified
cpsat_hint,100,0.1,49,4,20,-1,2.625,0.986,1.634,True
incr_repair,100,0.1,49,4,20,3,1.051,0.0,0.0,True
cpsat_rebuild,100,0.1,49,5,20,-1,2.215,0.778,1.432,True
cpsat_hint,100,0.1,49,5,20,-1,2.463,0.963,1.495,True
incr_repair,100,0.1,49,5,20,0,0.055,0.0,0.0,True
cpsat_rebuild,100,0.1,49,6,20,-1,2.102,0.78,1.317,True
cpsat_hint,100,0.1,49,6,20,-1,2.258,0.935,1.319,True
incr_repair,100,0.1,49,6,20,1,0.736,0.0,0.0,True
cpsat_rebuild,100,0.1,49,7,20,-1,1.959,0.765,1.19,True
cpsat_hint,100,0.1,49,7,20,-1,2.26,1.024,1.232,True
incr_repair,100,0.1,49,7,20,3,0.972,0.0,0.0,True
cpsat_rebuild,100,0.1,49,8,20,-1,1.886,0.771,1.111,True
cpsat_hint,100,0.1,49,8,20,-1,2.082,0.925,1.152,True
incr_repair,100,0.1,49,8,20,1,0.88,0.0,0.0,True
cpsat_rebuild,100,0.1,49,9,20,-1,1.93,0.752,1.173,True
cpsat_hint,100,0.1,49,9,20,-1,2.102,0.934,1.163,True
incr_repair,100,0.1,49,9,20,2,0.935,0.0,0.0,True
cpsat_rebuild,100,0.1,49,10,20,-1,1.776,0.742,1.029,True
cpsat_hint,100,0.1,49,10,20,-1,1.938,0.9,1.033,True
incr_repair,100,0.1,49,10,20,0,0.063,0.0,0.0,True
cpsat_rebuild,100,0.1,49,11,20,-1,1.886,0.721,1.16,True
cpsat_hint,100,0.1,49,11,20,-1,2.098,0.926,1.168,True
incr_repair,100,0.1,49,11,20,1,0.748,0.0,0.0,True
cpsat_rebuild,100,0.1,49,12,20,-1,2.118,0.754,1.359,True
cpsat_hint,100,0.1,49,12,20,-1,2.187,1.042,1.139,True
incr_repair,100,0.1,49,12,20,1,0.745,0.0,0.0,True
cpsat_rebuild,100,0.1,49,13,20,-1,1.765,0.727,1.033,True
cpsat_hint,100,0.1,49,13,20,-1,1.977,0.913,1.06,True
incr_repair,100,0.1,49,13,20,1,0.728,0.0,0.0,True
cpsat_rebuild,100,0.1,49,14,20,-1,1.838,0.745,1.088,True
cpsat_hint,100,0.1,49,14,20,-1,2.061,0.951,1.105,True
incr_repair,100,0.1,49,14,20,1,0.733,0.0,0.0,True
cpsat_rebuild,100,0.1,49,15,20,-1,1.966,0.725,1.237,True
cpsat_hint,100,0.1,49,15,20,-1,2.175,0.933,1.229,True
incr_repair,100,0.1,49,15,20,0,0.053,0.0,0.0,True
cpsat_rebuild,100,0.1,49,16,20,-1,2.059,0.753,1.301,True
cpsat_hint,100,0.1,49,16,20,-1,2.255,0.922,1.328,True
incr_repair,100,0.1,49,16,20,1,0.805,0.0,0.0,True
cpsat_rebuild,100,0.1,49,17,20,-1,1.933,0.755,1.173,True
cpsat_hint,100,0.1,49,17,20,-1,2.147,0.958,1.184,True
incr_repair,100,0.1,49,17,20,1,0.813,0.0,0.0,True
cpsat_rebuild,100,0.1,49,18,20,-1,1.956,0.722,1.23,True
cpsat_hint,100,0.1,49,18,20,-1,2.291,0.989,1.296,True
incr_repair,100,0.1,49,18,20,1,0.817,0.0,0.0,True
cpsat_rebuild,100,0.1,49,19,20,-1,1.928,0.767,1.156,True
cpsat_hint,100,0.1,49,19,20,-1,2.131,0.959,1.168,True
incr_repair,100,0.1,49,19,20,0,0.052,0.0,0.0,True
cpsat_rebuild,100,0.1,49,20,20,-1,1.846,0.743,1.098,True
cpsat_hint,100,0.1,49,20,20,-1,2.146,1.042,1.099,True
incr_repair,100,0.1,49,20,20,0,0.051,0.0,0.0,True
cpsat_rebuild,100,0.1,49,21,20,-1,1.644,0.714,0.926,True
cpsat_hint,100,0.1,49,21,20,-1,1.899,0.948,0.946,True
incr_repair,100,0.1,49,21,20,2,3.674,0.0,0.0,True
cpsat_rebuild,100,0.1,49,22,20,-1,1.958,0.748,1.199,True
cpsat_hint,100,0.1,49,22,20,-1,2.046,0.913,1.127,True
incr_repair,100,0.1,49,22,20,0,0.068,0.0,0.0,True
cpsat_rebuild,100,0.1,49,23,20,-1,1.857,0.716,1.136,True
cpsat_hint,100,0.1,49,23,20,-1,2.004,0.9,1.099,True
incr_repair,100,0.1,49,23,20,1,0.678,0.0,0.0,True
cpsat_rebuild,100,0.1,49,24,20,-1,1.858,0.697,1.157,True
cpsat_hint,100,0.1,49,24,20,-1,2.164,0.942,1.217,True
incr_repair,100,0.1,49,24,20,0,0.056,0.0,0.0,True
cpsat_rebuild,100,0.1,49,25,20,-1,1.921,0.757,1.159,True
cpsat_hint,100,0.1,49,25,20,-1,2.082,0.949,1.128,True
incr_repair,100,0.1,49,25,20,0,0.052,0.0,0.0,True
cpsat_rebuild,100,0.1,49,26,20,-1,1.909,0.714,1.191,True
cpsat_hint,100,0.1,49,26,20,-1,2.069,0.932,1.132,True
incr_repair,100,0.1,49,26,20,0,0.054,0.0,0.0,True
cpsat_rebuild,100,0.1,49,27,20,-1,1.912,0.731,1.176,True
cpsat_hint,100,0.1,49,27,20,-1,2.077,0.941,1.131,True
incr_repair,100,0.1,49,27,20,0,0.052,0.0,0.0,True
cpsat_rebuild,100,0.1,49,28,20,-1,1.925,0.729,1.191,True
cpsat_hint,100,0.1,49,28,20,-1,2.127,1.001,1.12,True
incr_repair,100,0.1,49,28,20,0,0.052,0.0,0.0,True
cpsat_rebuild,100,0.1,49,29,20,-1,1.933,0.733,1.196,True
cpsat_hint,100,0.1,49,29,20,-1,2.052,0.93,1.118,True
incr_repair,100,0.1,49,29,20,0,0.052,0.0,0.0,True
cpsat_rebuild,100,0.1,49,30,20,-1,1.537,0.709,0.823,True
cpsat_hint,100,0.1,49,30,20,-1,1.771,0.934,0.832,True
incr_repair,100,0.1,49,30,20,0,0.052,0.0,0.0,True
cpsat_rebuild,100,0.1,50,1,20,-1,3.178,0.834,2.338,True
cpsat_hint,100,0.1,50,1,20,-1,3.207,0.972,2.229,True
incr_repair,100,0.1,50,1,20,0,0.052,0.0,0.0,True
cpsat_rebuild,100,0.1,50,2,20,-1,2.982,0.793,2.184,True
cpsat_hint,100,0.1,50,2,20,-1,3.089,0.98,2.103,True
incr_repair,100,0.1,50,2,20,4,1.074,0.0,0.0,True
cpsat_rebuild,100,0.1,50,3,20,-1,3.374,0.774,2.596,True
cpsat_hint,100,0.1,50,3,20,-1,3.497,1.078,2.414,True
incr_repair,100,0.1,50,3,20,0,0.051,0.0,0.0,True
cpsat_rebuild,100,0.1,50,4,20,-1,2.941,0.796,2.139,True
cpsat_hint,100,0.1,50,4,20,-1,3.153,1.05,2.098,True
incr_repair,100,0.1,50,4,20,0,0.052,0.0,0.0,True
cpsat_rebuild,100,0.1,50,5,20,-1,2.895,0.774,2.116,True
cpsat_hint,100,0.1,50,5,20,-1,3.046,0.956,2.086,True
incr_repair,100,0.1,50,5,20,1,0.786,0.0,0.0,True
cpsat_rebuild,100,0.1,50,6,20,-1,2.232,0.749,1.48,True
cpsat_hint,100,0.1,50,6,20,-1,2.536,1.049,1.482,True
incr_repair,100,0.1,50,6,20,1,0.686,0.0,0.0,True
cpsat_rebuild,100,0.1,50,7,20,-1,2.097,0.783,1.309,True
cpsat_hint,100,0.1,50,7,20,-1,2.242,0.935,1.302,True
incr_repair,100,0.1,50,7,20,0,0.053,0.0,0.0,True
cpsat_rebuild,100,0.1,50,8,20,-1,1.996,0.76,1.231,True
cpsat_hint,100,0.1,50,8,20,-1,2.761,1.337,1.418,True
incr_repair,100,0.1,50,8,20,2,0.956,0.0,0.0,True
cpsat_rebuild,100,0.1,50,9,20,-1,2.028,0.755,1.268,True
cpsat_hint,100,0.1,50,9,20,-1,2.191,0.916,1.271,True
incr_repair,100,0.1,50,9,20,0,0.055,0.0,0.0,True
cpsat_rebuild,100,0.1,50,10,20,-1,1.984,0.745,1.234,True
cpsat_hint,100,0.1,50,10,20,-1,2.201,0.926,1.271,True
incr_repair,100,0.1,50,10,20,1,0.799,0.0,0.0,True
cpsat_rebuild,100,0.1,50,11,20,-1,1.963,0.746,1.213,True
cpsat_hint,100,0.1,50,11,20,-1,2.232,1.008,1.218,True
incr_repair,100,0.1,50,11,20,0,0.053,0.0,0.0,True
cpsat_rebuild,100,0.1,50,12,20,-1,2.03,0.816,1.208,True
cpsat_hint,100,0.1,50,12,20,-1,2.227,1.06,1.161,True
incr_repair,100,0.1,50,12,20,1,0.753,0.0,0.0,True
cpsat_rebuild,100,0.1,50,13,20,-1,2.333,0.713,1.614,True
cpsat_hint,100,0.1,50,13,20,-1,2.563,0.923,1.635,True
incr_repair,100,0.1,50,13,20,0,0.053,0.0,0.0,True
cpsat_rebuild,100,0.1,50,14,20,-1,2.404,0.79,1.609,True
cpsat_hint,100,0.1,50,14,20,-1,2.509,0.938,1.556,True
incr_repair,100,0.1,50,14,20,1,1.036,0.0,0.0,True
cpsat_rebuild,100,0.1,50,15,20,-1,2.106,0.726,1.376,True
cpsat_hint,100,0.1,50,15,20,-1,2.195,0.935,1.255,True
incr_repair,100,0.1,50,15,20,0,0.056,0.0,0.0,True
cpsat_rebuild,100,0.1,50,16,20,-1,2.258,0.803,1.45,True
cpsat_hint,100,0.1,50,16,20,-1,2.313,0.971,1.337,True
incr_repair,100,0.1,50,16,20,0,0.053,0.0,0.0,True
cpsat_rebuild,100,0.1,50,17,20,-1,2.056,0.735,1.316,True
cpsat_hint,100,0.1,50,17,20,-1,2.313,0.954,1.354,True
incr_repair,100,0.1,50,17,20,1,0.784,0.0,0.0,True
cpsat_rebuild,100,0.1,50,18,20,-1,1.968,0.744,1.219,True
cpsat_hint,100,0.1,50,18,20,-1,2.093,0.919,1.17,True
incr_repair,100,0.1,50,18,20,0,0.052,0.0,0.0,True
cpsat_rebuild,100,0.1,50,19,20,-1,1.763,0.744,1.014,True
cpsat_hint,100,0.1,50,19,20,-1,1.954,0.918,1.03,True
incr_repair,100,0.1,50,19,20,2,0.751,0.0,0.0,True
cpsat_rebuild,100,0.1,50,20,20,-1,1.593,0.727,0.861,True
cpsat_hint,100,0.1,50,20,20,-1,2.042,1.104,0.933,True
incr_repair,100,0.1,50,20,20,1,0.882,0.0,0.0,True
cpsat_rebuild,100,0.1,50,21,20,-1,1.742,0.749,0.989,True
cpsat_hint,100,0.1,50,21,20,-1,1.901,0.907,0.98,True
incr_repair,100,0.1,50,21,20,0,0.052,0.0,0.0,True
cpsat_rebuild,100,0.1,50,22,20,-1,1.691,0.709,0.976,True
cpsat_hint,100,0.1,50,22,20,-1,1.888,0.891,0.992,True
incr_repair,100,0.1,50,22,20,0,0.051,0.0,0.0,True
cpsat_rebuild,100,0.1,50,23,20,-1,1.673,0.758,0.91,True
cpsat_hint,100,0.1,50,23,20,-1,1.818,0.894,0.919,True
incr_repair,100,0.1,50,23,20,0,0.052,0.0,0.0,True
cpsat_rebuild,100,0.1,50,24,20,-1,1.644,0.733,0.907,True
cpsat_hint,100,0.1,50,24,20,-1,1.857,0.902,0.949,True
incr_repair,100,0.1,50,24,20,0,0.075,0.0,0.0,True
cpsat_rebuild,100,0.1,50,25,20,-1,1.604,0.754,0.844,True
cpsat_hint,100,0.1,50,25,20,-1,1.767,0.934,0.828,True
incr_repair,100,0.1,50,25,20,0,0.052,0.0,0.0,True
cpsat_rebuild,100,0.1,50,26,20,-1,1.586,0.718,0.863,True
cpsat_hint,100,0.1,50,26,20,-1,1.794,0.911,0.878,True
incr_repair,100,0.1,50,26,20,0,0.054,0.0,0.0,True
cpsat_rebuild,100,0.1,50,27,20,-1,1.645,0.72,0.921,True
cpsat_hint,100,0.1,50,27,20,-1,1.878,0.907,0.966,True
incr_repair,100,0.1,50,27,20,0,0.056,0.0,0.0,True
cpsat_rebuild,100,0.1,50,28,20,-1,1.714,0.725,0.984,True
cpsat_hint,100,0.1,50,28,20,-1,1.933,0.908,1.02,True
incr_repair,100,0.1,50,28,20,0,0.053,0.0,0.0,True
cpsat_rebuild,100,0.1,50,29,20,-1,1.788,0.743,1.039,True
cpsat_hint,100,0.1,50,29,20,-1,2.003,0.915,1.083,True
incr_repair,100,0.1,50,29,20,0,0.054,0.0,0.0,True
cpsat_rebuild,100,0.1,50,30,20,-1,1.673,0.715,0.953,True
cpsat_hint,100,0.1,50,30,20,-1,1.869,0.885,0.979,True
incr_repair,100,0.1,50,30,20,0,0.055,0.0,0.0,True
cpsat_rebuild,100,0.1,51,1,20,-1,1.989,0.785,1.199,True
cpsat_hint,100,0.1,51,1,20,-1,2.136,0.96,1.172,True
incr_repair,100,0.1,51,1,20,5,7.135,0.0,0.0,True
cpsat_rebuild,100,0.1,51,2,20,-1,1.955,0.785,1.165,True
cpsat_hint,100,0.1,51,2,20,-1,2.104,0.967,1.132,True
incr_repair,100,0.1,51,2,20,1,0.769,0.0,0.0,True
cpsat_rebuild,100,0.1,51,3,20,-1,2.08,0.786,1.288,True
cpsat_hint,100,0.1,51,3,20,-1,2.337,1.045,1.287,True
incr_repair,100,0.1,51,3,20,4,1.001,0.0,0.0,True
cpsat_rebuild,100,0.1,51,4,20,-1,1.976,0.774,1.198,True
cpsat_hint,100,0.1,51,4,20,-1,2.204,0.947,1.252,True
incr_repair,100,0.1,51,4,20,0,0.066,0.0,0.0,True
cpsat_rebuild,100,0.1,51,5,20,-1,2.057,0.763,1.289,True
cpsat_hint,100,0.1,51,5,20,-1,2.192,0.933,1.254,True
incr_repair,100,0.1,51,5,20,2,0.776,0.0,0.0,True
cpsat_rebuild,100,0.1,51,6,20,-1,2.06,0.748,1.308,True
cpsat_hint,100,0.1,51,6,20,-1,2.501,1.13,1.365,True
incr_repair,100,0.1,51,6,20,2,0.732,0.0,0.0,True
cpsat_rebuild,100,0.1,51,7,20,-1,1.864,0.789,1.07,True
cpsat_hint,100,0.1,51,7,20,-1,2.015,0.938,1.073,True
incr_repair,100,0.1,51,7,20,0,0.054,0.0,0.0,True
cpsat_rebuild,100,0.1,51,8,20,-1,2.171,0.978,1.186,True
cpsat_hint,100,0.1,51,8,20,-1,2.073,0.961,1.107,True
incr_repair,100,0.1,51,8,20,0,0.052,0.0,0.0,True
cpsat_rebuild,100,0.1,51,9,20,-1,1.697,0.73,0.962,True
cpsat_hint,100,0.1,51,9,20,-1,2.024,1.03,0.989,True
incr_repair,100,0.1,51,9,20,2,0.843,0.0,0.0,True
cpsat_rebuild,100,0.1,51,10,20,-1,1.811,0.722,1.085,True
cpsat_hint,100,0.1,51,10,20,-1,2.009,0.901,1.103,True
incr_repair,100,0.1,51,10,20,0,0.053,0.0,0.0,True
cpsat_rebuild,100,0.1,51,11,20,-1,1.848,0.703,1.14,True
cpsat_hint,100,0.1,51,11,20,-1,2.287,0.987,1.291,True
incr_repair,100,0.1,51,11,20,0,0.052,0.0,0.0,True
cpsat_rebuild,100,0.1,51,12,20,-1,1.919,0.764,1.15,True
cpsat_hint,100,0.1,51,12,20,-1,2.076,0.91,1.161,True
incr_repair,100,0.1,51,12,20,0,0.055,0.0,0.0,True
cpsat_rebuild,100,0.1,51,13,20,-1,1.791,0.717,1.07,True
cpsat_hint,100,0.1,51,13,20,-1,1.97,0.89,1.075,True
incr_repair,100,0.1,51,13,20,0,0.054,0.0,0.0,True
cpsat_rebuild,100,0.1,51,14,20,-1,1.786,0.708,1.073,True
cpsat_hint,100,0.1,51,14,20,-1,1.967,0.891,1.071,True
incr_repair,100,0.1,51,14,20,0,0.062,0.0,0.0,True
cpsat_rebuild,100,0.1,51,15,20,-1,1.849,0.704,1.139,True
cpsat_hint,100,0.1,51,15,20,-1,1.96,0.895,1.06,True
incr_repair,100,0.1,51,15,20,0,0.054,0.0,0.0,True
cpsat_rebuild,100,0.1,51,16,20,-1,1.603,0.735,0.863,True
cpsat_hint,100,0.1,51,16,20,-1,1.777,0.908,0.864,True
incr_repair,100,0.1,51,16,20,3,0.926,0.0,0.0,True
cpsat_rebuild,100,0.1,51,17,20,-1,1.522,0.708,0.81,True
cpsat_hint,100,0.1,51,17,20,-1,1.809,0.951,0.852,True
incr_repair,100,0.1,51,17,20,0,0.055,0.0,0.0,True
cpsat_rebuild,100,0.1,51,18,20,-1,1.579,0.702,0.873,True
cpsat_hint,100,0.1,51,18,20,-1,1.836,0.94,0.892,True
incr_repair,100,0.1,51,18,20,0,0.053,0.0,0.0,True
cpsat_rebuild,100,0.1,51,19,20,-1,1.693,0.747,0.94,True
cpsat_hint,100,0.1,51,19,20,-1,3.006,2.019,0.98,True
incr_repair,100,0.1,51,19,20,1,0.73,0.0,0.0,True
cpsat_rebuild,100,0.1,51,20,20,-1,1.553,0.726,0.822,True
cpsat_hint,100,0.1,51,20,20,-1,1.742,0.907,0.831,True
incr_repair,100,0.1,51,20,20,1,0.672,0.0,0.0,True
cpsat_rebuild,100,0.1,51,21,20,-1,1.641,0.7,0.937,True
cpsat_hint,100,0.1,51,21,20,-1,1.856,0.903,0.949,True
incr_repair,100,0.1,51,21,20,0,0.059,0.0,0.0,True
cpsat_rebuild,100,0.1,51,22,20,-1,1.614,0.693,0.917,True
cpsat_hint,100,0.1,51,22,20,-1,1.954,0.927,1.02,True
incr_repair,100,0.1,51,22,20,0,0.051,0.0,0.0,True
cpsat_rebuild,100,0.1,51,23,20,-1,1.615,0.706,0.904,True
cpsat_hint,100,0.1,51,23,20,-1,1.866,0.933,0.927,True
incr_repair,100,0.1,51,23,20,0,0.052,0.0,0.0,True
cpsat_rebuild,100,0.1,51,24,20,-1,1.627,0.703,0.919,True
cpsat_hint,100,0.1,51,24,20,-1,1.864,0.922,0.938,True
incr_repair,100,0.1,51,24,20,1,0.757,0.0,0.0,True
cpsat_rebuild,100,0.1,51,25,20,-1,1.612,0.758,0.849,True
cpsat_hint,100,0.1,51,25,20,-1,1.75,0.888,0.857,True
incr_repair,100,0.1,51,25,20,1,0.669,0.0,0.0,True
cpsat_rebuild,100,0.1,51,26,20,-1,1.598,0.722,0.871,True
cpsat_hint,100,0.1,51,26,20,-1,1.879,0.979,0.895,True
incr_repair,100,0.1,51,26,20,0,0.052,0.0,0.0,True
cpsat_rebuild,100,0.1,51,27,20,-1,1.83,0.73,1.095,True
cpsat_hint,100,0.1,51,27,20,-1,1.956,0.933,1.019,True
incr_repair,100,0.1,51,27,20,0,0.062,0.0,0.0,True
cpsat_rebuild,100,0.1,51,28,20,-1,1.73,0.697,1.029,True
cpsat_hint,100,0.1,51,28,20,-1,1.986,0.933,1.048,True
incr_repair,100,0.1,51,28,20,0,0.051,0.0,0.0,True
cpsat_rebuild,100,0.1,51,29,20,-1,1.616,0.707,0.893,True
cpsat_hint,100,0.1,51,29,20,-1,1.859,0.941,0.913,True
incr_repair,100,0.1,51,29,20,0,0.052,0.0,0.0,True
cpsat_rebuild,100,0.1,51,30,20,-1,1.7,0.722,0.973,True
cpsat_hint,100,0.1,51,30,20,-1,2.188,1.159,1.021,True
incr_repair,100,0.1,51,30,20,0,0.054,0.0,0.0,True
cpsat_rebuild,300,0.1,42,1,60,-1,8.31,2.126,6.178,True
cpsat_hint,300,0.1,42,1,60,-1,8.75,2.649,6.096,True
incr_repair,300,0.1,42,1,60,13,11.536,0.0,0.0,True
cpsat_rebuild,300,0.1,42,2,60,-1,6.81,2.066,4.738,True
cpsat_hint,300,0.1,42,2,60,-1,7.515,2.61,4.899,True
incr_repair,300,0.1,42,2,60,9,10.759,0.0,0.0,True
cpsat_rebuild,300,0.1,42,3,60,-1,6.996,2.138,4.85,True
cpsat_hint,300,0.1,42,3,60,-1,7.283,2.599,4.679,True
incr_repair,300,0.1,42,3,60,9,2.074,0.0,0.0,True
cpsat_rebuild,300,0.1,42,4,60,-1,6.523,2.139,4.377,True
cpsat_hint,300,0.1,42,4,60,-1,6.776,2.589,4.182,True
incr_repair,300,0.1,42,4,60,8,2.266,0.0,0.0,True
cpsat_rebuild,300,0.1,42,5,60,-1,6.819,2.223,4.587,True
cpsat_hint,300,0.1,42,5,60,-1,7.195,2.718,4.471,True
incr_repair,300,0.1,42,5,60,5,1.548,0.0,0.0,True
cpsat_rebuild,300,0.1,42,6,60,-1,6.733,2.536,4.188,True
cpsat_hint,300,0.1,42,6,60,-1,6.765,2.694,4.065,True
incr_repair,300,0.1,42,6,60,5,1.796,0.0,0.0,True
cpsat_rebuild,300,0.1,42,7,60,-1,5.706,2.218,3.478,True
cpsat_hint,300,0.1,42,7,60,-1,5.858,2.586,3.266,True
incr_repair,300,0.1,42,7,60,2,1.478,0.0,0.0,True
cpsat_rebuild,300,0.1,42,8,60,-1,6.901,1.994,4.901,True
cpsat_hint,300,0.1,42,8,60,-1,5.93,2.542,3.382,True
incr_repair,300,0.1,42,8,60,1,2.647,0.0,0.0,True
cpsat_rebuild,300,0.1,42,9,60,-1,5.634,1.954,3.674,True
cpsat_hint,300,0.1,42,9,60,-1,6.65,3.074,3.57,True
incr_repair,300,0.1,42,9,60,4,2.228,0.0,0.0,True
cpsat_rebuild,300,0.1,42,10,60,-1,5.154,1.934,3.214,True
cpsat_hint,300,0.1,42,10,60,-1,5.719,2.577,3.135,True
incr_repair,300,0.1,42,10,60,4,2.413,0.0,0.0,True
cpsat_rebuild,300,0.1,42,11,60,-1,4.843,1.969,2.869,True
cpsat_hint,300,0.1,42,11,60,-1,5.624,2.733,2.885,True
incr_repair,300,0.1,42,11,60,5,2.171,0.0,0.0,True
cpsat_rebuild,300,0.1,42,12,60,-1,4.981,1.939,3.036,True
cpsat_hint,300,0.1,42,12,60,-1,5.641,2.49,3.146,True
incr_repair,300,0.1,42,12,60,1,1.261,0.0,0.0,True
cpsat_rebuild,300,0.1,42,13,60,-1,5.021,1.93,3.086,True
cpsat_hint,300,0.1,42,13,60,-1,8.623,2.6,6.018,True
incr_repair,300,0.1,42,13,60,1,1.363,0.0,0.0,True
cpsat_rebuild,300,0.1,42,14,60,-1,5.152,2.068,3.077,True
cpsat_hint,300,0.1,42,14,60,-1,5.552,2.526,3.021,True
incr_repair,300,0.1,42,14,60,1,1.342,0.0,0.0,True
cpsat_rebuild,300,0.1,42,15,60,-1,5.035,1.973,3.057,True
cpsat_hint,300,0.1,42,15,60,-1,5.628,2.498,3.124,True
incr_repair,300,0.1,42,15,60,3,1.453,0.0,0.0,True
cpsat_rebuild,300,0.1,42,16,60,-1,5.173,1.992,3.175,True
cpsat_hint,300,0.1,42,16,60,-1,5.741,2.666,3.07,True
incr_repair,300,0.1,42,16,60,0,0.165,0.0,0.0,True
cpsat_rebuild,300,0.1,42,17,60,-1,5.371,1.937,3.428,True
cpsat_hint,300,0.1,42,17,60,-1,6.088,2.652,3.431,True
incr_repair,300,0.1,42,17,60,0,0.161,0.0,0.0,True
cpsat_rebuild,300,0.1,42,18,60,-1,5.097,1.913,3.179,True
cpsat_hint,300,0.1,42,18,60,-1,6.575,3.371,3.198,True
incr_repair,300,0.1,42,18,60,0,0.247,0.0,0.0,True
cpsat_rebuild,300,0.1,42,19,60,-1,4.482,1.956,2.519,True
cpsat_hint,300,0.1,42,19,60,-1,5.136,2.605,2.525,True
incr_repair,300,0.1,42,19,60,1,1.346,0.0,0.0,True
cpsat_rebuild,300,0.1,42,20,60,-1,4.7,2.073,2.62,True
cpsat_hint,300,0.1,42,20,60,-1,4.935,2.458,2.472,True
incr_repair,300,0.1,42,20,60,2,1.434,0.0,0.0,True
cpsat_rebuild,300,0.1,42,21,60,-1,4.363,1.92,2.438,True
cpsat_hint,300,0.1,42,21,60,-1,5.228,2.669,2.551,True
incr_repair,300,0.1,42,21,60,1,1.235,0.0,0.0,True
cpsat_rebuild,300,0.1,42,22,60,-1,4.372,1.879,2.488,True
cpsat_hint,300,0.1,42,22,60,-1,5.19,2.463,2.722,True
incr_repair,300,0.1,42,22,60,0,0.171,0.0,0.0,True
cpsat_rebuild,300,0.1,42,23,60,-1,4.544,1.976,2.561,True
cpsat_hint,300,0.1,42,23,60,-1,5.076,2.624,2.447,True
incr_repair,300,0.1,42,23,60,2,1.353,0.0,0.0,True
cpsat_rebuild,300,0.1,42,24,60,-1,4.738,1.871,2.861,True
cpsat_hint,300,0.1,42,24,60,-1,5.552,2.679,2.864,True
incr_repair,300,0.1,42,24,60,1,1.381,0.0,0.0,True
cpsat_rebuild,300,0.1,42,25,60,-1,4.379,1.904,2.47,True
cpsat_hint,300,0.1,42,25,60,-1,5.696,2.889,2.8,True
incr_repair,300,0.1,42,25,60,1,1.42,0.0,0.0,True
cpsat_rebuild,300,0.1,42,26,60,-1,4.329,1.928,2.395,True
cpsat_hint,300,0.1,42,26,60,-1,4.914,2.441,2.467,True
incr_repair,300,0.1,42,26,60,0,0.162,0.0,0.0,True
cpsat_rebuild,300,0.1,42,27,60,-1,4.477,2.023,2.446,True
cpsat_hint,300,0.1,42,27,60,-1,4.887,2.431,2.45,True
incr_repair,300,0.1,42,27,60,0,0.174,0.0,0.0,True
cpsat_rebuild,300,0.1,42,28,60,-1,4.281,1.922,2.352,True
cpsat_hint,300,0.1,42,28,60,-1,4.939,2.499,2.433,True
incr_repair,300,0.1,42,28,60,0,0.158,0.0,0.0,True
cpsat_rebuild,300,0.1,42,29,60,-1,4.097,1.878,2.213,True
cpsat_hint,300,0.1,42,29,60,-1,4.655,2.394,2.255,True
incr_repair,300,0.1,42,29,60,0,0.172,0.0,0.0,True
cpsat_rebuild,300,0.1,42,30,60,-1,4.226,1.949,2.271,True
cpsat_hint,300,0.1,42,30,60,-1,4.61,2.391,2.213,True
incr_repair,300,0.1,42,30,60,1,1.244,0.0,0.0,True
cpsat_rebuild,300,0.1,43,1,60,-1,9.097,2.168,6.923,True
cpsat_hint,300,0.1,43,1,60,-1,9.281,2.71,6.564,True
incr_repair,300,0.1,43,1,60,6,2.439,0.0,0.0,True
cpsat_rebuild,300,0.1,43,2,60,-1,10.751,2.194,8.55,True
cpsat_hint,300,0.1,43,2,60,-1,9.94,2.628,7.306,True
incr_repair,300,0.1,43,2,60,10,7.337,0.0,0.0,True
cpsat_rebuild,300,0.1,43,3,60,-1,8.349,2.054,6.289,True
cpsat_hint,300,0.1,43,3,60,-1,8.412,2.643,5.763,True
incr_repair,300,0.1,43,3,60,7,2.123,0.0,0.0,True
cpsat_rebuild,300,0.1,43,4,60,-1,7.661,2.187,5.467,True
cpsat_hint,300,0.1,43,4,60,-1,7.834,2.582,5.246,True
incr_repair,300,0.1,43,4,60,4,4.033,0.0,0.0,True
cpsat_rebuild,300,0.1,43,5,60,-1,7.474,2.043,5.425,True
cpsat_hint,300,0.1,43,5,60,-1,7.924,2.558,5.361,True
incr_repair,300,0.1,43,5,60,5,1.885,0.0,0.0,True
cpsat_rebuild,300,0.1,43,6,60,-1,6.885,2.073,4.805,True
cpsat_hint,300,0.1,43,6,60,-1,7.687,2.751,4.93,True
incr_repair,300,0.1,43,6,60,6,2.054,0.0,0.0,True
cpsat_rebuild,300,0.1,43,7,60,-1,6.667,2.068,4.592,True
cpsat_hint,300,0.1,43,7,60,-1,7.273,2.585,4.682,True
incr_repair,300,0.1,43,7,60,7,3.568,0.0,0.0,True
cpsat_rebuild,300,0.1,43,8,60,-1,6.175,2.043,4.126,True
cpsat_hint,300,0.1,43,8,60,-1,7.04,2.892,4.142,True
incr_repair,300,0.1,43,8,60,4,2.045,0.0,0.0,True
cpsat_rebuild,300,0.1,43,9,60,-1,4.807,1.966,2.835,True
cpsat_hint,300,0.1,43,9,60,-1,7.163,2.892,4.266,True
incr_repair,300,0.1,43,9,60,2,2.141,0.0,0.0,True
cpsat_rebuild,300,0.1,43,10,60,-1,4.916,1.978,2.933,True
cpsat_hint,300,0.1,43,10,60,-1,5.528,2.505,3.018,True
incr_repair,300,0.1,43,10,60,7,1.94,0.0,0.0,True
